"S","A1","A2","P0","P1","P2","R1","R2","Q","t","N"
21.5111466036242,4.11498338048342,3.85613762314005,154.555959867625,0,0.194172632664779,6.84374528193235,8.48948973245999,8,451,200
21.4465046647061,4.12044199728969,3.86708601452292,154.530412549682,0,0.199548324253298,6.88122524717635,8.52569757142518,8,452,200
21.381977626963,4.12597603753354,3.8779799031476,154.504597599099,0,0.204992673447117,6.91884917342964,8.56196687244185,8,453,200
21.3175682111978,4.13158736768343,3.88881645779666,154.478514506626,0,0.210504787422408,6.95661018302903,8.59829709317633,8,454,200
21.2532791382138,4.13727785420779,3.89959284725268,154.452162763014,0,0.216083773355342,6.99450139831133,8.63468769129496,8,455,200
21.1891131288138,4.14304936357509,3.91030624029823,154.425541859012,0,0.22172873842209,7.03251594161333,8.6711381244641,8,456,200
21.125072903801,4.14890376225374,3.92095380571588,154.398651285372,0,0.227438789798825,7.07064693527184,8.70764785035009,8,457,200
21.0611611681032,4.15484282579245,3.93153280826667,154.371490735842,0,0.233212951773154,7.10888712277231,8.74421606239575,8,458,200
20.9973805631478,4.16086796606081,3.94204089662543,154.34406071616,0,0.239049917078442,7.14722773219477,8.78084089714986,8,459,200
20.9337337144869,4.16698050400866,3.95247581544549,154.316361935063,0,0.244948295559487,7.1856596127679,8.81752022693764,8,460,200
20.8702232476726,4.17318176058583,3.96283530938015,154.288395101287,0,0.250906697061091,7.22417361372039,8.85425192408435,8,461,200
20.8068517882571,4.17947305674217,3.97311712308273,154.260160923569,0,0.256923731428054,7.26276058428091,8.89103386091522,8,462,200
20.7436219617925,4.18585571342749,3.98331900120654,154.231660110644,0,0.262998008505175,7.30141137367815,8.92786390975551,8,463,200
20.680536393831,4.19233105159165,3.99343868840487,154.20289337125,0,0.269128138137257,7.34011683114079,8.96473994293045,8,464,200
20.6175975842948,4.19890035697156,4.00347417581943,154.173861360493,0,0.275312614714854,7.37886721354578,9.00165944086688,8,465,200
20.5548075305858,4.20556477445246,4.01342444054539,154.144564518957,0,0.28154947081155,7.41765040836312,9.03861831639792,8,466,200
20.4921681044763,4.21232541370668,4.0232887061663,154.115003233598,0,0.287836623546684,7.45645371071111,9.07561209045829,8,467,200
20.4296811777382,4.21918338440655,4.03306619626573,154.08517789137,0,0.294171990039593,7.49526441570802,9.11263628398271,8,468,200
20.3673486221437,4.22613979622438,4.04275613442722,154.055088879228,0,0.300553487409618,7.53406981847213,9.14968641790589,8,469,200
20.3051723094648,4.23319575883251,4.05235774423433,154.024736584128,0,0.306979032776096,7.57285721412173,9.18675801316255,8,470,200
20.2431541114737,4.24035238190325,4.06187024927062,153.994121393023,0,0.313446543258366,7.6116138977751,9.22384659068741,8,471,200
20.1812958999423,4.24761077510895,4.07129287311965,153.96324369287,0,0.319953935975767,7.65032716455051,9.26094767141517,8,472,200
20.1195993706183,4.2549720163219,4.08062500675688,153.932103878399,0,0.326498995515793,7.68898370270159,9.29805662164783,8,473,200
20.0580655151513,4.26243705621437,4.08986671072544,153.900702375452,0,0.333078976338558,7.72756777302338,9.33516818915644,8,474,200
19.9966951491665,4.27000681365863,4.09901821296038,153.869039617648,0,0.339691000372332,7.76606302944624,9.37227696707936,8,475,200
19.9354890882891,4.27768220752692,4.10807974139675,153.837116038604,0,0.346332189545384,7.80445312590053,9.40937754855493,8,476,200
19.8744481481442,4.28546415669151,4.11705152396958,153.804932071939,0,0.352999665785983,7.84272171631665,9.44646452672146,8,477,200
19.813573144357,4.29335358002463,4.12593378861393,153.772488151271,0,0.3596905510224,7.88085245462494,9.48353249471732,8,478,200
19.7528648925527,4.30135139639855,4.13472676326484,153.739784710218,0,0.366401967182903,7.91882899475579,9.52057604568084,8,479,200
19.6923240796854,4.30945837040055,4.14343074158368,153.706822272744,0,0.373131212756395,7.95663557279636,9.5575897748626,8,480,200
19.631950878026,4.31767464947792,4.15204628013715,153.673601724191,0,0.379876292474317,7.99425875346099,9.59456828596223,8,481,200
19.571745331174,4.326000226793,4.16057400121828,153.640124040247,0,0.386635387628741,8.03168568362078,9.63150618479161,8,482,200
19.5117074827293,4.33443509550812,4.1690145271201,153.606390196598,0,0.393406679511741,8.06890351014689,9.66839807716262,8,483,200
19.4518373762916,4.34297924878561,4.17736848013564,153.572401168933,0,0.40018834941539,8.10589937991041,9.70523856888712,8,484,200
19.3921350554608,4.35163267978778,4.18563648255791,153.538157932938,0,0.406978578631762,8.14266043978249,9.742022265777,8,485,200
19.3326005638364,4.36039538167698,4.19381915667995,153.503661464301,0,0.413775548452929,8.17917383663424,9.77874377364414,8,486,200
19.2732338351293,4.36926713138171,4.20191718103636,153.468912973608,0,0.420577698122456,8.21542757452755,9.81539785974531,8,487,200
19.2140343634939,4.37824684089522,4.20993145912797,153.433914611036,0,0.427384498689874,8.2514130862873,9.851979937117,8,488,200
19.1550015331959,4.38733320597692,4.21786295069722,153.398668761664,0,0.434195679156203,8.28712266192914,9.88848558024058,8,489,200
19.0961347285007,4.39652492238626,4.22571261548651,153.363177810569,0,0.441010968522463,8.32254859146869,9.92491036359742,8,490,200
19.0374333336738,4.40582068588264,4.23348141323826,153.327444142826,0,0.447830095789676,8.3576831649216,9.96124986166892,8,491,200
18.9788967329808,4.4152191922255,4.24117030369489,153.291470143514,0,0.454652789958863,8.39251867230352,9.99749964893645,8,492,200
18.9205243106871,4.42471913717426,4.24878024659882,153.255258197708,0,0.461478780031045,8.42704740363008,10.0336552998814,8,493,200
18.8623154510584,4.43431921648835,4.25631220169247,153.218810690487,0,0.468307795007242,8.46126164891692,10.0697123889851,8,494,200
18.8042694639837,4.44401790790056,4.26376711241652,153.182130044635,0,0.475139788086333,8.4951547248684,10.1056668434809,8,495,200
18.7463853618471,4.45381281703707,4.27114585700477,153.145218833764,0,0.481975609258626,8.52872405494377,10.1415160016096,8,496,200
18.6886620826563,4.46370133149745,4.2784492973893,153.108079669196,0,0.488816332712285,8.561968089291,10.1772575543641,8,497,200
18.6310985644189,4.47368083888125,4.28567829550217,153.070715162249,0,0.495663032635475,8.59488527805807,10.2128891927372,8,498,200
18.5736937451428,4.48374872678803,4.29283371327547,153.033127924246,0,0.502516783216361,8.62747407139293,10.2484086077215,8,499,200
18.5164465628355,4.49390238281735,4.29991641264126,152.995320566507,0,0.509378658643108,8.65973291944356,10.28381349031,8,500,200
18.4593559555048,4.50413919456876,4.30692725553161,152.957295700351,0,0.516249733103882,8.69166027235793,10.3191015314953,8,501,200
18.4024207668303,4.51445651547273,4.31386714189834,152.919055982639,0,0.523131257979197,8.72325506386256,10.3542702958466,8,502,200
18.3456394631787,4.52485156228333,4.32073712377222,152.880604252385,0,0.530025193418969,8.75451816199818,10.3893168422374,8,503,200
18.2890104165891,4.53532151758553,4.32753829120378,152.841943394145,0,0.536933676765468,8.78545091838406,10.4242381031176,8,504,200
18.2325319991,4.54586356396433,4.33427173424353,152.803076292473,0,0.543858845360959,8.8160546846395,10.4590310109371,8,505,200
18.1762025827503,4.5564748840047,4.340938542942,152.764005831924,0,0.55080283654771,8.84633081238375,10.4936924981458,8,506,200
18.1200205395788,4.56715266029162,4.3475398073497,152.724734897051,0,0.557767787667989,8.87628065323613,10.5282194971936,8,507,200
18.0639842416242,4.57789407541007,4.35407661751715,152.685266372411,0,0.564755836064063,8.90590555881589,10.5626089405303,8,508,200
18.00809197025,4.58869633926749,4.36055011255764,152.645602822937,0,0.571769304262742,8.93520694916325,10.5968577049425,8,509,200
17.952341644118,4.59955677106111,4.36696162783553,152.605745535088,0,0.578811255529012,8.96418651800218,10.6309624445633,8,510,200
17.8967310912148,4.61047271731064,4.37331254777798,152.565695475705,0,0.585884938312403,8.99284602747758,10.6649197578623,8,511,200
17.8412581395268,4.62144152453575,4.37960425681213,152.525453611625,0,0.592993601062444,9.02118723973435,10.6987262433094,8,512,200
17.7859206170405,4.63246053925615,4.3858381393651,152.48502090969,0,0.600140492228664,9.04921191691737,10.7323784993743,8,513,200
17.7307163517426,4.64352710799153,4.39201557986405,152.444398336737,0,0.607328860260592,9.07692182117156,10.7658731245268,8,514,200
17.6756431716193,4.65463857726159,4.39813796273611,152.403586859606,0,0.614561953607758,9.1043187146418,10.7992067172365,8,515,200
17.6206989046574,4.665792293586,4.40420667240843,152.362587445138,0,0.62184302071969,9.13140435947302,10.8323758759734,8,516,200
17.5658813294463,4.67698563993421,4.41022310170846,152.321400450638,0,0.629175466243967,9.15818043022194,10.865377479134,8,517,200
17.5111880269882,4.6882161450745,4.41618867706497,152.280023795288,0,0.63656331962036,9.18464825109275,10.8982095248232,8,518,200
17.4566165288883,4.69948137422493,4.42210483330705,152.238454788736,0,0.644010766486689,9.2108090587015,10.9308702910727,8,519,200
17.4021643667518,4.71077889260352,4.42797300526376,152.19669074063,0,0.651521992480774,9.23666408966421,10.9633580559144,8,520,200
17.347829072184,4.72210626542832,4.43379462776419,152.154728960619,0,0.659101183240436,9.26221458059693,10.9956710973801,8,521,200
17.29360817679,4.73346105791736,4.43957113563742,152.112566758351,0,0.666752524403494,9.28746176811569,11.0278076935014,8,522,200
17.2394992121751,4.74484083528867,4.44530396371253,152.070201443475,0,0.674480201607769,9.31240688883652,11.0597661223103,8,523,200
17.18549977058,4.75624313095506,4.45099436336609,152.027629908851,0,0.682288536583736,9.33705130654558,11.091545384212,8,524,200
17.1316076867875,4.76766535110839,4.45664285216452,151.98484738019,0,0.690182395432492,9.36139689370945,11.1231473691067,8,525,200
17.0778208562159,4.77910487013528,4.46224976422175,151.941848666416,0,0.69816678034779,9.38544564996482,11.154574689268,8,526,200
17.0241371742835,4.79055906242234,4.4678154336517,151.898628576453,0,0.706246693523383,9.40919957494841,11.1858299569694,8,527,200
16.9705545364086,4.80202530235621,4.47334019456829,151.855181919224,0,0.714427137153024,9.4326606682969,11.2169157844847,8,528,200
16.9170708380095,4.8135009643235,4.47882438108543,151.811503503653,0,0.722713113430466,9.455830929647,11.2478347840874,8,529,200
16.8636839745045,4.82498342271084,4.48426832731703,151.767588138663,0,0.73110962454946,9.4787123586354,11.2785895680513,8,530,200
16.810391841312,4.83647005190485,4.48967236737703,151.723430633178,0,0.739621672703761,9.50130695489881,11.3091827486499,8,531,200
16.7571924358571,4.84795821458799,4.49503662527693,151.679025470582,0,0.748254357846041,9.52361663038939,11.3396173415278,8,532,200
16.7040841635924,4.8594452266261,4.50036038461864,151.63436583211,0,0.757013170964652,9.54564294632111,11.3698979758137,8,533,200
16.6510655319774,4.87092839218084,4.50564271890166,151.589444573455,0,0.76590370080687,9.56738737622343,11.4000296840072,8,534,200
16.5981350484717,4.88240501541388,4.51088270162549,151.544254550311,0,0.774931536119967,9.5888513936258,11.4300174986078,8,535,200
16.5452912205346,4.8938724004869,4.51607940628963,151.498788618374,0,0.784102265651218,9.61003647205766,11.4598664521152,8,536,200
16.4925325556258,4.90532785156156,4.52123190639359,151.453039633337,0,0.793421478147896,9.63094408504848,11.4895815770289,8,537,200
16.4398575612047,4.91676867279954,4.52633927543686,151.407000450896,0,0.802894762357274,9.65157570612769,11.5191679058485,8,538,200
16.3872648394479,4.92819219453185,4.53140039717043,151.360663803404,0,0.812528043007128,9.67193254492742,11.5486304873013,8,539,200
16.3347533714003,4.93959585176686,4.53641339635118,151.314021929857,0,0.822328588747247,9.69201475549054,11.577974435025,8,540,200
16.2823222328241,4.95097710568229,4.54137620798746,151.267066945911,2.57628322077916e-06,0.832304004207919,9.71182222796258,11.6072048788851,8,541,200
16.2299704994812,4.96233341745588,4.54628676708764,151.219790967222,7.46826074062995e-06,0.842461894019435,9.7313548524891,11.636326948747,8,542,200
16.1776972471337,4.97366224826532,4.55114300866009,151.172186109446,1.25246948442861e-05,0.852809862812084,9.75061251921562,11.6653457744762,8,543,200
16.1255015515436,4.98496105928835,4.55594286771314,151.124244488237,1.77483078277277e-05,0.863355515216156,9.7695951182877,11.694266485938,8,544,200
16.073382488473,4.99622731170268,4.56068427925518,151.075958219252,2.31418219869325e-05,0.874106455861941,9.78830253985087,11.723094212998,8,545,200
16.0213391388908,5.00745857599808,4.56536506230559,151.027319290415,2.87079492812746e-05,0.885070781450742,9.80673432807797,11.7518340581595,8,546,200
15.9693706045934,5.01865285991253,4.56998257192786,150.978319178725,3.44493603237028e-05,0.896258556967909,9.824888643251,11.7804910144784,8,547,200
15.9174759925839,5.02980828049603,4.57453404719652,150.928949233449,4.03687153905625e-05,0.907680339469808,9.84276329967926,11.8090700476486,8,548,200
15.8656544098656,5.04092295479861,4.57901672718611,150.879200803856,4.64686747581964e-05,0.919346686012799,9.86035611167205,11.8375761233637,8,549,200
15.8139049634416,5.05199499987029,4.58342785097116,150.829065239214,5.27518987029501e-05,0.93126815365325,9.87766489353865,11.8660142073178,8,550,200
15.7622267603151,5.06302253276108,4.58776465762619,150.778533888789,5.92210475011661e-05,0.943455299447522,9.89468745958836,11.8943892652045,8,551,200
15.7106189074894,5.07400367052099,4.59202438622573,150.72759810185,6.587878142919e-05,0.95591868045198,9.91142162413047,11.9227062627178,8,552,200
15.6590805119677,5.08493653020006,4.59620427584431,150.676249227664,7.27277607633645e-05,0.968668853722987,9.9278652014743,11.9509701655514,8,553,200
15.6076107067449,5.09581935855047,4.60030152646913,150.6244783191,7.97706153976598e-05,0.981716820091835,9.94401575277456,11.9791855032736,8,554,200
15.5562087287837,5.10665092113313,4.6043131817381,150.572275243438,8.70098536965408e-05,0.995075355489511,9.95986982656773,12.0073550609503,8,555,200
15.5048738410383,5.11743011321113,4.60823624620178,150.519629571554,9.44479536421008e-05,1.00875767962194,9.97542371823575,12.0354811875219,8,556,200
15.4536053064632,5.12815583004757,4.61206772441074,150.46653087433,0.000102087393216429,1.02277701219503,9.99067372316052,12.0635662319286,8,557,200
15.4024023880127,5.13882696690551,4.61580462091557,150.412968722645,0.000109930650401619,1.03714657291471,10.005616136724,12.0916125431108,8,558,200
15.3512643486412,5.14944241904806,4.61944394026682,150.358932687377,0.000117980203179759,1.05187958148688,10.020247254308,12.1196224700089,8,559,200
15.3001904513029,5.16000108173831,4.62298268701507,150.304412339406,0.000126238529532944,1.06698925761748,10.0345633712946,12.147598361563,8,560,200
15.2491800089416,5.17050182339472,4.62641777485508,150.249397149711,0.000134708061565937,1.0824891097368,10.0485612998999,12.175542349456,8,561,200
15.198232534457,5.18094340505739,4.6297457540583,150.19387618967,0.000143391047874208,1.09839380117269,10.0622399196769,12.2034556963394,8,562,200
15.1473475907385,5.19132456092177,4.63296308404037,150.13783843076,0.0001522896911759,1.11471828397736,10.0755986270131,12.2313394476073,8,563,200
15.0965247406752,5.20164402518334,4.63606622421694,150.081272844456,0.000161406194189157,1.13147751020305,10.0886368182958,12.2591946486537,8,564,200
15.0457635471561,5.21190053203756,4.63905163400365,150.024168402237,0.00017074275963212,1.14868643190199,10.1013538899123,12.2870223448727,8,565,200
14.9950635730706,5.22209281567991,4.64191577281613,149.96651407558,0.000180301590222935,1.16636000112639,10.11374923825,12.3148235816581,8,566,200
14.9444243813077,5.23221961030585,4.64465510007004,149.90829883596,0.000190084888679743,1.1845131699285,10.1258222596962,12.3425994044042,8,567,200
14.8938456281023,5.24227963773732,4.64726594815526,149.849511342333,0.000200094775837192,1.20316080953056,10.1375729549019,12.37035078472,8,568,200
14.8433273430718,5.25227157030213,4.64974414135878,149.790139003558,0.000210333044995937,1.22231746783501,10.1490037415718,12.398078399076,8,569,200
14.7928696491793,5.26219406795456,4.65208537694182,149.730168915973,0.000220801407573138,1.2419976119143,10.1601176416743,12.4257828501575,8,570,200
14.7424726693879,5.27204579064886,4.65428535216561,149.669588175917,0.000231501574985952,1.26221570884087,10.1709176771779,12.4534647406501,8,571,200
14.6921365266608,5.28182539833933,4.65633976429138,149.608383879727,0.000242435258651542,1.28298622568721,10.1814068700509,12.4811246732393,8,572,200
14.641861343961,5.29153155098022,4.65824431058037,149.54654312374,0.000253604169987063,1.30432362952574,10.1915882422617,12.5087632506107,8,573,200
14.5916472442518,5.30116290852582,4.6599946882938,149.484053004295,0.000265010020409677,1.32624238742894,10.2014648157787,12.5363810754497,8,574,200
14.5414943504961,5.31071813093041,4.6615865946929,149.420900617728,0.000276654521336541,1.34875696646926,10.2110396125703,12.5639787504419,8,575,200
14.4914028779142,5.32019585072428,4.66301562363677,149.357072859931,0.000288539267908676,1.3718816999853,10.2203159790664,12.5915570515009,8,576,200
14.441373410755,5.32959459074188,4.66427695537588,149.292555825002,0.000300665390162534,1.39563038638022,10.2292985595436,12.6191174474536,8,577,200
14.3914066255245,5.33891284639371,4.6653656667586,149.227335406596,0.000313033901858435,1.42001669032333,10.23799232274,12.6466615803547,8,578,200
14.3415031987287,5.34814911309023,4.66627683463327,149.161397498364,0.000325645816756691,1.44505427648392,10.2464022373936,12.6741910922592,8,579,200
14.2916638068735,5.35730188624193,4.66700553584824,149.094727993959,0.000338502148617619,1.4707568095313,10.2545332722427,12.701707625222,8,580,200
14.2418891264651,5.36636966125929,4.66754684725186,149.027312787034,0.000351603911201533,1.49713795413478,10.2623903960253,12.729212821298,8,581,200
14.1921798340093,5.3753509335528,4.66789584569247,148.959137771241,0.000364952118268751,1.52421137496367,10.2699785774795,12.7567083225421,8,582,200
14.1425366365029,5.38424417388804,4.66804763487387,148.8901888697,0.000378547650476039,1.55199049410712,10.2773030607023,12.7841956072077,8,583,200
14.092960362906,5.39304775445101,4.66799742592159,148.820452123399,0.000392390856065986,1.58048776333376,10.2843701912265,12.8116754983421,8,584,200
14.0434518726693,5.40176002278281,4.66774045681659,148.749913602793,0.000406481950177632,1.60971539183207,10.2911865899436,12.8391486551911,8,585,200
13.9940120252436,5.41037932642454,4.66727196553986,148.678559378337,0.000420821147950019,1.63968558879055,10.2977588777452,12.8666157370004,8,586,200
13.9446416800795,5.41890401291732,4.66658719007236,148.606375520486,0.000435408664522186,1.67041056339766,10.3040936755229,12.8940774030158,8,587,200
13.895341696628,5.42733242980224,4.66568136839507,148.533348099695,0.000450244715033176,1.70190252484191,10.3101976041683,12.9215343124831,8,588,200
13.8461129343397,5.43566292462041,4.66454973848895,148.459463186419,0.000465329514622028,1.73417368231177,10.3160772845729,12.948987124648,8,589,200
13.796956266955,5.44389379366115,4.66318772491869,148.384706729285,0.000480663078876095,1.76723619357133,10.3217396346435,12.9764360637597,8,590,200
13.7478726253725,5.45202312820664,4.66159149858379,148.309064189601,0.000496244625175972,1.80110201068702,10.327192760347,13.003879614081,8,591,200
13.6988629547804,5.46004896828728,4.65975741696744,148.232520906849,0.000512073171350567,1.83578303430092,10.3324450646653,13.031315824878,8,592,200
13.6499282003668,5.46796935393347,4.65768183755286,148.15506222051,0.000528147735228785,1.87129116505507,10.3375049505804,13.0587427454169,8,593,200
13.6010693073199,5.47578232517562,4.65536111782324,148.076673470064,0.000544467334639534,1.90763830359151,10.3423808210744,13.086158424964,8,594,200
13.5522872208279,5.48348592204412,4.6527916152618,147.997339994993,0.000561030987411718,1.94483635055229,10.3470810791292,13.1135609127853,8,595,200
13.503582886079,5.49107818456938,4.64996968735174,147.917047134776,0.000577837711374248,1.98289720657948,10.3516141277268,13.140948258147,8,596,200
13.4549572482613,5.4985571527818,4.64689169157626,147.835780228894,0.000594886524356026,2.0218327723151,10.3559883698493,13.1683185103153,8,597,200
13.4064112918919,5.5059208791917,4.64355418859571,147.75352466697,0.000612176193405048,2.06165536553219,10.3602118411218,13.1956694780964,8,598,200
13.3579461588039,5.51316746622915,4.63995455177902,147.67026603919,0.000629704482445641,2.10237897252768,10.3642911077425,13.2229980084564,8,599,200
13.3095630301592,5.52029502880415,4.63609035767226,147.585989985879,0.000647468904621225,2.14401799672947,10.3682323685528,13.2503007079015,8,600,200
13.2612630871197,5.52730168182669,4.6319591828215,147.500682147365,0.000665466973075215,2.18658684156544,10.3720418223942,13.2775741829379,8,601,200
13.2130475108475,5.53418554020676,4.6275586037728,147.414328163976,0.000683696200951029,2.23009991046352,10.3757256681081,13.3048150400718,8,602,200
13.1649174825044,5.54094471885436,4.62288619707224,147.326913676037,0.00070215410139208,2.2745716068516,10.3792901045358,13.3320198858093,8,603,200
13.1168741832525,5.54757733267949,4.61793953926589,147.238424323875,0.00072083818754179,2.32001633415758,10.3827413305188,13.3591853266565,8,604,200
13.068918787526,5.55408153103479,4.61271633615288,147.148846026407,0.000739745710683325,2.3664487455992,10.3860853593518,13.3863081017662,8,605,200
13.021052442849,5.56045560104345,4.60721481054465,147.058165816905,0.00075887287465888,2.41388449355357,10.3893274621427,13.4133854808765,8,606,200
12.973276290018,5.56669786427133,4.60143331450568,146.966371007231,0.000778215621450398,2.46233948018761,10.3924727244527,13.4404148663722,8,607,200
12.9255914698294,5.57280664228428,4.59537020010048,146.873448909246,0.000797769893039829,2.51182960766829,10.3955262318429,13.4673936606378,8,608,200
12.8779991230797,5.57878025664815,4.58902381939352,146.779386834812,0.000817531631409115,2.56237077816252,10.3984930698746,13.4943192660581,8,609,200
12.8305003905653,5.58461702892879,4.58239252444931,146.684172095791,0.000837496778540207,2.61397889383726,10.401378324109,13.5211890850178,8,610,200
12.7830964130827,5.59031528069204,4.57547466733235,146.587792004044,0.000857661276415045,2.66666985685944,10.4041870801072,13.5480005199015,8,611,200
12.7357883552769,5.59587333595446,4.56826862946071,146.490234488591,0.000878020695498031,2.72045970238085,10.4069244648755,13.5747515459179,8,612,200
12.6885774771882,5.60128952853541,4.56077290966687,146.391489947084,0.000898569120183352,2.77536499749257,10.4095957712006,13.6014424295713,8,613,200
12.6414650627052,5.60656219470495,4.55298603613689,146.291549394331,0.000919300263347659,2.83140244227054,10.4122063333144,13.6280740101899,8,614,200
12.5944523957167,5.61168967073315,4.54490653705684,146.190403845143,0.000940207837867587,2.8885887367907,10.4147614854487,13.654647127102,8,615,200
12.5475407601114,5.61667029289006,4.53653294061278,146.088044314328,0.000961285556619785,2.94694058112897,10.4172665618352,13.6811626196359,8,616,200
12.5007314397782,5.62150239744575,4.52786377499077,145.984461816697,0.000982527132480893,3.0064746753613,10.4197268967058,13.7076213271199,8,617,200
12.4540257186057,5.62618432067029,4.51889756837688,145.879647367059,0.00100392627832756,3.06720771956361,10.4221478242923,13.7340240888822,8,618,200
12.4074248804828,5.63071439883373,4.50963284895716,145.773591980223,0.00102547670703641,3.12915641381183,10.4245346788265,13.7603717442511,8,619,200
12.3609302238012,5.63509113312508,4.50006825718692,145.66628757096,0.00104717171679628,3.1923374212298,10.4268920775484,13.7866653026826,8,620,200
12.3145431049652,5.63931368440915,4.49020288259842,145.557729653891,0.00106900294704466,3.25676725713284,10.4292217697316,13.8129064541431,8,621,200
12.2682648948821,5.64338137846969,4.48003592699314,145.447914643597,0.0010909616225312,3.32246239988419,10.4315247876576,13.8390970587268,8,622,200
12.222096964459,5.64729354109045,4.46956659217259,145.336838954658,0.00111303896800557,3.38943932784707,10.4338021636082,13.865238976528,8,623,200
12.1760406846033,5.65104949805517,4.45879407993824,145.224499001657,0.00113522620821744,3.45771451938473,10.4360549298649,13.8913340676409,8,624,200
12.1300974262223,5.65464857514762,4.44771759209159,145.110891199175,0.00115751456791646,3.52730445286037,10.4382841187096,13.9173841921596,8,625,200
12.0842685602232,5.65809009815154,4.43633633043414,144.996011961793,0.00117989527185231,3.59822560663724,10.4404907624238,13.9433912101784,8,626,200
12.038555450005,5.66137347602175,4.4246497119535,144.879858456129,0.00120235905104189,3.67049419401798,10.4426754478342,13.9693569659488,8,627,200
11.9929594289334,5.66449845039736,4.41265801438174,144.762430856938,0.00122489466157108,3.74412536806297,10.4448369799471,13.9952832403522,8,628,200
11.9474818228658,5.66746484608855,4.40036173063707,144.643730091015,0.00124749036579298,3.819134016772,10.4469737183136,14.0211717984274,8,629,200
11.9021239576595,5.6702724879055,4.38776135363769,144.523757085151,0.00127013442606074,3.89553502814486,10.449084022485,14.047024405213,8,630,200
11.8568871591721,5.67292120065838,4.37485737630179,144.402512766139,0.00129281510472745,3.97334329018135,10.4511662520124,14.0728428257477,8,631,200
11.8117727532609,5.67541080915739,4.36165029154759,144.279998060772,0.00131552066414624,4.05257369088127,10.4532187664472,14.0986288250704,8,632,200
11.7667820657833,5.67774113821269,4.34814059229328,144.156213895841,0.00133823936667024,4.1332411182444,10.4552399253404,14.1243841682198,8,633,200
11.7219164225967,5.67991201263446,4.33432877145706,144.03116119814,0.00136095947465255,4.21536046027055,10.4572280882432,14.1501106202345,8,634,200
11.6771771509252,5.68192329969441,4.32021558051384,143.904841361228,0.00138366867397575,4.29894610259948,10.4591818610925,14.1758093060206,8,635,200
11.6325655834595,5.68377503651029,4.30580280516535,143.777257645731,0.0014063523446402,4.3840104214309,10.4611008353671,14.2014787899531,8,636,200
11.5880830542571,5.68546730266139,4.29109248967006,143.648413779044,0.0014289952901757,4.47056529060445,10.4629848489315,14.2271169962744,8,637,200
11.5437308973752,5.687000177727,4.2760866782864,143.51831348856,0.00145158231411207,4.55862258395982,10.4648337396499,14.2527218492266,8,638,200
11.4995104468713,5.68837374128639,4.26078741527284,143.386960501673,0.0014740982199791,4.64819417533665,10.4666473453869,14.278291273052,8,639,200
11.4554230368029,5.68958807291886,4.2451967448878,143.254358545776,0.00149652781130662,4.73929193857465,10.4684255040069,14.3038231919931,8,640,200
11.4114700012273,5.69064325220367,4.22931671138975,143.120511348264,0.00151885589162443,4.83192774751344,10.4701680533742,14.329315530292,8,641,200
11.3676526381952,5.69153945799801,4.21314953902461,142.985423171358,0.00154106671005087,4.92611279390061,10.47187502546,14.3547658013934,8,642,200
11.3239721017303,5.6922772662706,4.19669817198816,142.849100416594,0.00156314229805837,5.02185554111522,10.4735472286614,14.3801698755516,8,643,200
11.2804295098493,5.69285735226804,4.17996573446368,142.711550020339,0.00158506413270791,5.11916377044425,10.4751856654826,14.4055232122235,8,644,200
11.2370259805694,5.69328039123695,4.16295535063443,142.572778918958,0.00160681369106044,5.21804526317464,10.4767913384274,14.4308212708655,8,645,200
11.1937626319073,5.69354705842393,4.14567014468367,142.432794048814,0.00162837245017693,5.31850780059338,10.4783652499997,14.4560595109346,8,646,200
11.15064058188,5.69365802907559,4.12811324079468,142.291602346275,0.00164972188711835,5.42055916398742,10.4799084027035,14.4812333918873,8,647,200
11.1076609485044,5.69361397843855,4.11028776315072,142.149210747704,0.00167084347894568,5.52420713464374,10.4814217990428,14.5063383731804,8,648,200
11.0648248437773,5.69341570776557,4.09219685927935,142.005626201499,0.00169171798871335,5.62945898930287,10.4829061527361,14.5313700630138,8,649,200
11.0221333556146,5.69306452233402,4.07384377008526,141.860855704188,0.0017123233234498,5.73631998651971,10.4843610223604,14.5563246645601,8,650,200
10.9795875659122,5.69256185342743,4.05523175981747,141.714906264329,0.00173263667617695,5.84479488030271,10.4857856777074,14.581198529735,8,651,200
10.9371885565659,5.69190913232934,4.03636409272496,141.567784890481,0.00175263523991671,5.95488842466035,10.4871793885688,14.6059880104545,8,652,200
10.8949374094716,5.69110779032328,4.01724403305673,141.419498591203,0.00177229620769098,6.06660537360109,10.4885414247362,14.6306894586343,8,653,200
10.852835206525,5.69015925869277,3.99787484506178,141.270054375056,0.0017915967725217,6.1799504811334,10.4898710560013,14.6552992261902,8,654,200
10.8108830296221,5.68906496872134,3.9782597929891,141.119459250597,0.00181051412743078,6.29492850126574,10.4911675521558,14.679813665038,8,655,200
10.7690819606587,5.68782635169253,3.95840214108769,140.967720226386,0.00182902546544012,6.41154418800658,10.4924301829912,14.7042291270935,8,656,200
10.7274330982317,5.6864449506953,3.93830515435029,140.814844347785,0.0018471072079151,6.52980202922528,10.4936581235213,14.7285418189847,8,657,200
10.6859376077424,5.68492275604031,3.91797210074461,140.660838807369,0.00186473268959484,6.64970544823484,10.4948501696472,14.7527473661886,8,658,200
10.6445966712933,5.68326186984368,3.89740624898212,140.505710834517,0.00188187447356191,6.7712576022091,10.4960050224922,14.7768412488942,8,659,200
